"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201707","분당선","정자","434987","76377","478478","75458","20170803"
"201707","분당선","죽전","380427","78372","435664","87383","20170803"
"201707","분당선","청명","108489","16820","98380","17255","20170803"
"201707","분당선","태평","357384","88677","331318","90351","20170803"
"201707","분당선","강남구청","214788","37239","254857","39552","20170803"
"201707","수인선","남동인더스파크","58655","6095","65508","6069","20170803"
"201707","수인선","달월","2462","1413","2010","857","20170803"
"201707","수인선","소래포구","96411","41741","87967","40919","20170803"
"201707","수인선","송도","69130","21819","65953","22163","20170803"
"201707","수인선","숭의","73748","24714","69611","23622","20170803"
"201707","수인선","신포","43870","12003","46365","12187","20170803"
"201707","수인선","호구포","90431","18034","90348","17743","20170803"
"201707","수인선","원인재","116498","27629","117296","27364","20170803"
"201707","수인선","월곶","68488","13770","63583","13674","20170803"
"201707","수인선","인천","22418","11182","39751","14564","20170803"
"201707","수인선","인천논현","160079","34193","168126","33886","20170803"
"201707","수인선","인하대","133109","22343","123743","21274","20170803"
"201707","수인선","연수","128456","29092","127603","28843","20170803"
"201707","안산선","고잔","231030","32698","223278","31478","20170803"
"201707","안산선","대야미","99501","23786","88092","22850","20170803"
"201707","안산선","반월","120076","29836","111386","29056","20170803"
"201707","안산선","산본","448492","100141","483473","102781","20170803"
"201707","안산선","상록수","524262","83118","508547","84123","20170803"
"201707","안산선","수리산","103953","33164","75462","30447","20170803"
"201707","안산선","한대앞","228950","39093","219664","38721","20170803"
"201707","안산선","안산","475640","44179","438224","41160","20170803"
"201707","경의선","야당","91722","22499","85001","21578","20170803"
"201707","경의선","운정","123992","30719","112573","29324","20170803"
"201707","경의선","월롱","57820","8783","63302","9700","20170803"
"201707","경의선","가좌","100677","44167","87715","45203","20170803"
"201707","경의선","강매","61721","16321","50317","15980","20170803"
"201707","경의선","곡산","12986","5880","12589","5781","20170803"
"201707","경의선","공덕","73363","10946","68620","10723","20170803"
"201707","경의선","금릉","122528","25825","120272","25694","20170803"
"201707","경의선","금촌","175887","47080","169229","48215","20170803"
"201707","경의선","능곡","84926","29827","76707","28673","20170803"
"201707","경의선","디지털미디어시티","59078","10183","52384","10305","20170803"
"201707","경의선","문산","147947","48366","143820","48204","20170803"
"201707","경의선","탄현","191242","36658","180226","36104","20170803"
"201707","경인선","인천","94443","42866","75210","39266","20170803"
"201707","경인선","제물포","255687","55512","234227","55334","20170803"
"201707","경인선","주안","638222","98753","581035","90275","20170803"
"201707","경인선","중동","238566","65467","219027","64735","20170803"
"201707","경인선","백운","208726","66758","200251","67626","20170803"
"201707","경인선","부개","240836","64460","221064","63372","20170803"
"201707","경인선","부천","1028212","212341","1018171","214275","20170803"
"201707","경인선","부평","1011573","139879","1116541","143183","20170803"
"201707","안산선","오이도","231112","35247","223100","34923","20170803"
"201707","안산선","정왕","225611","23851","243798","25517","20170803"
"201707","안산선","중앙","446080","55034","475510","53941","20170803"
"201707","안산선","초지","97198","14353","91003","13653","20170803"
"201707","안산선","신길온천","43747","10868","39518","10780","20170803"
"201707","일산선","대곡","36845","11694","26714","10870","20170803"
"201707","일산선","화정","463190","130690","483737","134820","20170803"
"201707","일산선","마두","175411","75555","182490","78519","20170803"
"201707","일산선","대화","338128","93100","258208","84380","20170803"
"201707","일산선","지축","1","0","0","0","20170803"
"201707","일산선","주엽","200923","99668","199661","104565","20170803"
"201707","일산선","정발산","216736","59134","237931","55180","20170803"
"201707","일산선","원흥","188570","42030","163584","38856","20170803"
"201707","일산선","원당","271858","84082","255329","84240","20170803"
"201707","일산선","백석","274814","78158","274551","76237","20170803"
"201707","일산선","삼송","344887","80248","323930","79920","20170803"
"201707","장항선","쌍용(나사렛대)","50347","15237","46965","14174","20170803"
"201707","장항선","신창(순천향대)","30217","8682","30006","8262","20170803"
"201707","장항선","온양온천","85695","51955","86330","53204","20170803"
"201707","장항선","봉명","27808","15203","27437","14948","20170803"
"201707","장항선","아산","67941","8599","60239","8016","20170803"
"201707","장항선","배방","24595","7820","23983","7530","20170803"
"201707","중앙선","구리","331896","81500","345443","82762","20170803"
"201707","중앙선","회기","695936","126110","676009","125274","20170803"
"201707","중앙선","덕소","147684","50998","144981","50869","20170803"
"201707","중앙선","도농","215748","55669","185397","53418","20170803"
"201707","중앙선","도심","63521","21549","48638","21049","20170803"
"201707","중앙선","망우","191310","69781","182279","71167","20170803"
"201707","중앙선","상봉(시외버스터미널)","141838","37545","138716","35347","20170803"
"201707","중앙선","신원","4891","3619","4112","3006","20170803"
"201707","중앙선","아신","15993","5973","16040","5892","20170803"
"201707","중앙선","양수","53172","27218","53833","27598","20170803"
"201707","중앙선","양원","40303","16856","41930","17075","20170803"
"201707","중앙선","양정","17588","8662","15246","7851","20170803"
"201707","중앙선","양평","83266","33258","82892","33604","20170803"
"201707","중앙선","오빈","6816","4050","6617","4028","20170803"
"201707","중앙선","용문","54033","51081","54877","50611","20170803"
"201707","중앙선","운길산","20122","8934","18716","9047","20170803"
"201707","중앙선","원덕","7798","5610","7137","5432","20170803"
"201707","중앙선","중랑","133828","52797","124560","51992","20170803"
"201707","중앙선","지평","913","704","1000","719","20170803"
"201707","중앙선","팔당","22323","9076","21597","8443","20170803"
"201707","중앙선","국수","18720","8917","17711","8882","20170803"
"201707","과천선","범계","782913","105174","757979","102642","20170803"
"201707","과천선","인덕원","656890","97635","624835","100363","20170803"
"201707","과천선","평촌","433634","62462","425915","62585","20170803"
"201707","과천선","대공원","80358","33641","84497","35139","20170803"
"201707","과천선","정부과천청사","319112","65971","296416","63595","20170803"
"201707","과천선","선바위","232118","31918","185097","30226","20170803"
"201707","과천선","경마공원","178387","66653","182823","66700","20170803"
"201707","과천선","과천","106940","32042","84529","30315","20170803"
"201707","분당선","가천대","179743","23804","206366","25871","20170803"
"201707","분당선","한티","386983","66959","408021","67923","20170803"
"201707","분당선","개포동","87650","22038","88789","22547","20170803"
"201707","분당선","구룡","43168","17503","40665","17838","20170803"
"201707","분당선","구성","110598","36757","110110","37704","20170803"
"201707","분당선","기흥","190518","31738","182488","31921","20170803"
"201707","분당선","대모산입구","68528","28682","60205","27965","20170803"
"201707","분당선","도곡","160921","38131","169786","39531","20170803"
"201707","분당선","망포","346515","28999","315216","27700","20170803"
"201707","분당선","매교","70727","17812","68653","18023","20170803"
"201707","분당선","매탄권선","118008","14526","110308","13973","20170803"
"201707","분당선","모란","519089","148326","502753","162710","20170803"
"201707","분당선","미금","472264","118574","503568","132985","20170803"
"201706","2호선","성수","697205","101447","768015","103521","20170703"
"201706","2호선","시청","642845","59661","627119","54375","20170703"
"201706","2호선","신답","31848","11124","35576","11978","20170703"
"201706","2호선","신당","352620","108443","370168","110731","20170703"
"201706","2호선","신대방","736745","136523","686588","138288","20170703"
"201706","2호선","신도림","1643079","207708","1650142","199359","20170703"
"201706","2호선","신림","1897878","247362","1842239","252992","20170703"
